date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:34	177304/177304	---M-Z	200	added ('OK')	text/html	etag:%221c4e807f191d5af6a794aa5663828bb7%22	https://jacobson.framer.website/projects/venom-saber	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/venom-saber.html	(from https://jacobson.framer.website/work)
00:58:34	126493/126493	---MC-	200	added ('OK')	image/png	etag:%22b161e677f4d61be67df8374bfde95363%22	https://framerusercontent.com/images/cdzLjzZlc4Hz3eeg8prVxyyszQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/cdzLjzZlc4Hz3eeg8prVxyyszQ.png	(from https://jacobson.framer.website/work)
00:58:35	177243/177243	---M-Z	200	added ('OK')	text/html	etag:%2216d5d1337bd124c3f0ab4d268bfe6ace%22	https://jacobson.framer.website/projects/mako	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/mako.html	(from https://jacobson.framer.website/work)
00:58:35	157866/157866	---MC-	200	added ('OK')	image/png	etag:%227b28e6a7d1112d01b93da3d523a18f3e%22	https://framerusercontent.com/images/ANBLcML78wTpcJGVa3PQqZbQ1cE.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/ANBLcML78wTpcJGVa3PQqZbQ1cE.png	(from https://jacobson.framer.website/work)
00:58:35	177469/177469	---M-Z	200	added ('OK')	text/html	etag:%227666187ea7dd136e1cbc4be83b806bd7%22	https://jacobson.framer.website/projects/edith	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/edith.html	(from https://jacobson.framer.website/work)
00:58:35	115927/115927	---MC-	200	added ('OK')	image/png	etag:%22334a3150571341659f2d29d80e4b01a5%22	https://framerusercontent.com/images/7rOodjWSX4plTtfKC4DGv0KVFY.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/7rOodjWSX4plTtfKC4DGv0KVFY.png	(from https://jacobson.framer.website/work)
00:58:36	177259/177259	---M-Z	200	added ('OK')	text/html	etag:%22bb7c325f396b733e5acf4b37ffb336a9%22	https://jacobson.framer.website/projects/yin-starlight	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/yin-starlight.html	(from https://jacobson.framer.website/work)
00:58:36	160968/160968	---MC-	200	added ('OK')	image/png	etag:%22ab99a24ba266d6ddffde3443d71caddb%22	https://framerusercontent.com/images/5qFbIPuvajbI35ZA5HYda4Ts.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/5qFbIPuvajbI35ZA5HYda4Ts.png	(from https://jacobson.framer.website/work)
00:58:36	61164/61164	---MC-	200	added ('OK')	image/png	etag:%2236c6141a732b5edaf1918433acf5cd9f%22	https://framerusercontent.com/images/4B9qU4gtT1kJbNbEqKpJwgTJUU0.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/4B9qU4gtT1kJbNbEqKpJwgTJUU0.png	(from https://jacobson.framer.website/projects/kp)
00:58:37	479009/479009	---MC-	200	added ('OK')	image/png	etag:%221556139b863a341250dabb6a42497599%22	https://framerusercontent.com/images/SOREYxx3ECOMWt7DFul8AbEKFsQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/SOREYxx3ECOMWt7DFul8AbEKFsQ.png	(from https://jacobson.framer.website/projects/kp)
00:58:37	440313/440313	---MC-	200	added ('OK')	image/png	etag:%22efa4e8e220ec9d21f596721ee4274ec8%22	https://framerusercontent.com/images/WzNJkafl6Sa8HvAxjjClO4u0ACI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/WzNJkafl6Sa8HvAxjjClO4u0ACI.png	(from https://jacobson.framer.website/projects/kp)
00:58:37	84883/84883	---MC-	200	added ('OK')	image/png	etag:%22ea4a3c14eb4991c9ebc5510a73632198%22	https://framerusercontent.com/images/E6Fn1sp2uS8fTGjW0xO2B1A.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/E6Fn1sp2uS8fTGjW0xO2B1A.png	(from https://jacobson.framer.website/projects/caps)
00:58:37	351325/351325	---MC-	200	added ('OK')	image/png	etag:%222431cd553362e9701ba08b04655c700a%22	https://framerusercontent.com/images/e5aKcsx4UfZmUBuBQKM6IstJeE.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/e5aKcsx4UfZmUBuBQKM6IstJeE.png	(from https://jacobson.framer.website/projects/caps)
00:58:37	340877/340877	---MC-	200	added ('OK')	image/png	etag:%226e616134692b80e1d252dc1cdd342f9c%22	https://framerusercontent.com/images/yVMJWe1rlQ23A8bzknnb4NvIsrA.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/yVMJWe1rlQ23A8bzknnb4NvIsrA.png	(from https://jacobson.framer.website/projects/caps)
00:58:38	565436/565436	---MC-	200	added ('OK')	image/png	etag:%22a380239d39478622779829c3fbf84772%22	https://framerusercontent.com/images/D1avIOjfNzHFpK2XrjAV4JDoM.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/D1avIOjfNzHFpK2XrjAV4JDoM.png	(from https://jacobson.framer.website/projects/caps)
00:58:38	737911/737911	---MC-	200	added ('OK')	image/png	etag:%229ca086aa73d0b35f447890dfa69e0c15%22	https://framerusercontent.com/images/2WMoKGxwiRW4kjjJCjbaXQM0GGk.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/2WMoKGxwiRW4kjjJCjbaXQM0GGk.png	(from https://jacobson.framer.website/projects/vb)
00:58:38	524872/524872	---MC-	200	added ('OK')	image/png	etag:%22d5922778bb1b9064a0e00e13ac6beef0%22	https://framerusercontent.com/images/sSnFL2OHiiPZeHeaW8T4NMyE.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/sSnFL2OHiiPZeHeaW8T4NMyE.png	(from https://jacobson.framer.website/projects/vb)
00:58:39	854739/854739	---MC-	200	added ('OK')	image/png	etag:%229d90178cd9ddab275d342e9ebe8eb619%22	https://framerusercontent.com/images/O0fIJaWJBWxo1gw6l9p7itne3TA.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/O0fIJaWJBWxo1gw6l9p7itne3TA.png	(from https://jacobson.framer.website/projects/vb)
00:58:39	740882/740882	---MC-	200	added ('OK')	image/png	etag:%22146dcc610641d8e37c0b2c33dc0b48fe%22	https://framerusercontent.com/images/yjKzRMPNKutWCMiHrv3KMdOPUSw.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/yjKzRMPNKutWCMiHrv3KMdOPUSw.png	(from https://jacobson.framer.website/projects/covzoun)
00:58:39	713959/713959	---MC-	200	added ('OK')	image/png	etag:%226296d859d1e373d11faa82b122b8d2ae%22	https://framerusercontent.com/images/Rm9qHM3oQbzrEnwvCgxKmOjbY.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/Rm9qHM3oQbzrEnwvCgxKmOjbY.png	(from https://jacobson.framer.website/projects/covzoun)
